"FileName","Precipitant Type","Precipitant","Precipitant Annotator","Precipitant Span Start","Precipitant Span End","Object Type","Object","Object Annotator","Metabolite Active Ingredient","Object Span Start","Object Span End","Modality","Interaction Phrase Type","Interaction Phrase","Interaction Phrase Annotator","Interaction Phrase Span Start","Interaction Phrase Span End"
"package-insert-section-5.txt","Active ingredient","Venlafaxine ","consensus set annotator team",5256,5267,"Metabolite","2-OH-imipramine ","consensus set annotator team","imipramine ",5322,5337,"Negative","Qualitative","did not affect the pharmacokinetics ","consensus set annotator team",5268,5303
"package-insert-section-5.txt","Active ingredient","Venlafaxine ","consensus set annotator team",7861,7872,"Active ingredient","caffeine ","consensus set annotator team",,8033,8041,"Negative","Qualitative","did not inhibit the metabolism ","consensus set annotator team",7999,8029
"package-insert-section-5.txt","Active ingredient","venlafaxine ","consensus set annotator team",11366,11377,"Active ingredient","clozapine ","consensus set annotator team",,11247,11256,"Positive","Qualitative","reports of elevated clozapine levels ","consensus set annotator team",11227,11263
"package-insert-section-5.txt","Active ingredient","Venlafaxine ","consensus set annotator team",8073,8084,"Active ingredient","tolbutamide ","consensus set annotator team",,8231,8242,"Negative","Quantitative","did not alter the pharmacokinetics ","consensus set annotator team",8169,8203
"package-insert-section-5.txt","Active ingredient","venlafaxine ","consensus set annotator team",7370,7381,"Active ingredient","terfenadine ","consensus set annotator team",,7479,7490,"Negative","Qualitative","did not inhibit the metabolism ","consensus set annotator team",7382,7412
"package-insert-section-5.txt","Active ingredient","venlafaxine ","consensus set annotator team",7370,7381,"Active ingredient","diazepam ","consensus set annotator team",,7465,7473,"Negative","Qualitative","did not inhibit the metabolism ","consensus set annotator team",7382,7412
"package-insert-section-5.txt","Active ingredient","venlafaxine ","consensus set annotator team",7370,7381,"Active ingredient","alprazolam ","consensus set annotator team",,7453,7463,"Negative","Qualitative","did not inhibit the metabolism ","consensus set annotator team",7382,7412
"package-insert-section-5.txt","Active ingredient","venlafaxine ","consensus set annotator team",7082,7093,"Active ingredient","risperidone ","consensus set annotator team",,7195,7206,"Negative","Qualitative","did not significantly alter the pharmacokinetic profile of the total active moiety ","consensus set annotator team",7111,7193
"package-insert-section-5.txt","Active ingredient","Indinavir ","consensus set annotator team",7728,7737,"Metabolite","ODV ","consensus set annotator team","venlafaxine ",7793,7796,"Negative","Qualitative","did not affect the pharmacokinetics ","consensus set annotator team",7738,7773
"package-insert-section-5.txt","Active ingredient","Indinavir ","consensus set annotator team",7728,7737,"Active ingredient","venlafaxine ","consensus set annotator team",,7777,7788,"Negative","Qualitative","did not affect the pharmacokinetics ","consensus set annotator team",7738,7773
"package-insert-section-5.txt","Active ingredient","Venlafaxine ","consensus set annotator team",2535,2546,"Active ingredient","lithium ","consensus set annotator team",,2588,2595,"Negative","Qualitative","no effect on the pharmacokinetics ","consensus set annotator team",2551,2584
"package-insert-section-5.txt","Active ingredient","ketoconazole ","consensus set annotator team",3872,3884,"Active ingredient","venlafaxine ","consensus set annotator team",,3921,3932,"Positive","Qualitative","resulted in higher plasma concentrations ","consensus set annotator team",4026,4066
"package-insert-section-5.txt","Active ingredient","venlafaxine ","consensus set annotator team",2187,2198,"Active ingredient","haloperidol ","consensus set annotator team",,2131,2142,"Positive","Quantitative","Cmax increased 88 ","consensus set annotator team",2143,2160
"package-insert-section-5.txt","Active ingredient","ketoconazole ","consensus set annotator team",3872,3884,"Metabolite","O-desmethylvenlafaxine ","consensus set annotator team","venlafaxine ",4091,4113,"Positive","Qualitative","resulted in higher plasma concentrations ","consensus set annotator team",4026,4066
"package-insert-section-5.txt","Active ingredient","ethanol ","consensus set annotator team",51,58,"Metabolite","O-desmethylvenlafaxine ","consensus set annotator team","venlafaxine ",126,148,"Negative","Qualitative","no effect on the pharmacokinetics ","consensus set annotator team",74,107
"package-insert-section-5.txt","Active ingredient","diazepam ","consensus set annotator team",1556,1564,"Active ingredient","venlafaxine ","consensus set annotator team",,1493,1504,"Negative","Qualitative","did not appear to affect the pharmacokinetics ","consensus set annotator team",1565,1610
"package-insert-section-5.txt","Active ingredient","cimetidine ","consensus set annotator team",487,497,"Active ingredient","venlafaxine ","consensus set annotator team",,502,513,"Positive","Qualitative","resulted in inhibition of first-pass metabolism ","consensus set annotator team",553,600
"package-insert-section-5.txt","Active ingredient","Venlafaxine ","consensus set annotator team",8312,8323,"Active ingredient","diazepam ","consensus set annotator team",,8358,8366,"Negative","Qualitative","did not inhibit the metabolism ","consensus set annotator team",8324,8354
"package-insert-section-5.txt","Active ingredient","cimetidine ","consensus set annotator team",487,497,"Active ingredient","venlafaxine ","consensus set annotator team",,662,673,"Positive","Quantitative","the exposure (AUC) and maximum concentration (Cmax) of the drug were increased by about 60 ","consensus set annotator team",704,794
"package-insert-section-5.txt","Active ingredient","cimetidine ","consensus set annotator team",826,836,"Metabolite","ODV ","consensus set annotator team","venlafaxine ",887,890,"Negative","Qualitative","no apparent effect on the pharmacokinetics ","consensus set annotator team",841,883
"package-insert-section-5.txt","Active ingredient","ethanol ","consensus set annotator team",51,58,"Active ingredient","venlafaxine ","consensus set annotator team",,111,122,"Negative","Qualitative","no effect on the pharmacokinetics ","consensus set annotator team",74,107
"package-insert-section-5.txt","Active ingredient","Metoprolol ","consensus set annotator team",6118,6128,"Active ingredient","venlafaxine ","consensus set annotator team",,6174,6185,"Negative","Qualitative","did not alter the pharmacokinetic profile ","consensus set annotator team",6129,6170
"package-insert-section-5.txt","Active ingredient","Venlafaxine ","consensus set annotator team",1881,1892,"Active ingredient","haloperidol ","consensus set annotator team",,2131,2142,"Positive","Quantitative","Cmax increased 88 ","consensus set annotator team",2143,2160
"package-insert-section-5.txt","Active ingredient","lithium ","consensus set annotator team",2456,2463,"Active ingredient","venlafaxine ","consensus set annotator team",,2365,2376,"Negative","Qualitative","pharmacokinetics of venlafaxine administered at 150 mg/day were not affected ","consensus set annotator team",2345,2421
"package-insert-section-5.txt","Active ingredient","Venlafaxine ","consensus set annotator team",1881,1892,"Active ingredient","haloperidol ","consensus set annotator team",,2041,2052,"Positive","Quantitative","resulted in a 70% increase in haloperidol AUC ","consensus set annotator team",2067,2112
"package-insert-section-5.txt","Active ingredient","Venlafaxine ","consensus set annotator team",1669,1680,"Active ingredient","diazepam ","consensus set annotator team",,1737,1745,"Negative","Qualitative","did not have any effect ","consensus set annotator team",1686,1709
"package-insert-section-5.txt","Active ingredient","Metoprolol ","consensus set annotator team",6118,6128,"Metabolite","O-desmethylvenlafaxine ","consensus set annotator team","venlafaxine ",6212,6234,"Negative","Qualitative","did not alter the pharmacokinetic profile ","consensus set annotator team",6129,6170
"package-insert-section-5.txt","Active ingredient","Venlafaxine ","consensus set annotator team",1669,1680,"Metabolite","desmethyldiazepam ","consensus set annotator team","diazepam ",1772,1789,"Negative","Qualitative","did not have any effect ","consensus set annotator team",1686,1709
"package-insert-section-5.txt","Active ingredient","diazepam ","consensus set annotator team",1556,1564,"Active ingredient","venlafaxine ","consensus set annotator team",,1621,1632,"Negative","Qualitative","did not appear to affect the pharmacokinetics of either venlafaxine or ODV ","consensus set annotator team",1565,1639
"package-insert-section-5.txt","Active ingredient","diazepam ","consensus set annotator team",1556,1564,"Metabolite","ODV ","consensus set annotator team","venlafaxine ",1636,1639,"Negative","Qualitative","did not appear to affect the pharmacokinetics of either venlafaxine or ODV ","consensus set annotator team",1565,1639
"package-insert-section-5.txt","Active ingredient","Venlafaxine ","consensus set annotator team",5256,5267,"Active ingredient","imipramine ","consensus set annotator team",,5307,5317,"Negative","Qualitative","did not affect the pharmacokinetics ","consensus set annotator team",5268,5303
"package-insert-section-50.txt","Active ingredient","paroxetine ","consensus set annotator team",39,49,"Active ingredient","procyclidine ","consensus set annotator team",,126,138,"Positive","Quantitative","increased steady-state AUC0-24, Cmax, and Cmin values of procyclidine (5 mg oral once daily) by 35%, 37%, and 67% ","consensus set annotator team",69,182
