DrugDDI.d0.s0.e0	DrugDDI.d0.s0.e1	0
DrugDDI.d392.s9.e2	DrugDDI.d392.s9.e3	0
DrugDDI.d392.s9.e2	DrugDDI.d392.s9.e4	0
DrugDDI.d392.s9.e3	DrugDDI.d392.s9.e4	0
DrugDDI.d392.s10.e0	DrugDDI.d392.s10.e1	0
DrugDDI.d392.s10.e0	DrugDDI.d392.s10.e2	0
DrugDDI.d392.s10.e0	DrugDDI.d392.s10.e3	0
DrugDDI.d392.s10.e1	DrugDDI.d392.s10.e2	0
DrugDDI.d392.s10.e1	DrugDDI.d392.s10.e3	0
DrugDDI.d392.s10.e2	DrugDDI.d392.s10.e3	0
DrugDDI.d392.s13.e0	DrugDDI.d392.s13.e1	0
DrugDDI.d392.s14.e0	DrugDDI.d392.s14.e1	1
DrugDDI.d392.s14.e0	DrugDDI.d392.s14.e2	0
DrugDDI.d392.s14.e0	DrugDDI.d392.s14.e3	0
DrugDDI.d392.s14.e0	DrugDDI.d392.s14.e4	0
DrugDDI.d392.s14.e1	DrugDDI.d392.s14.e2	0
DrugDDI.d392.s14.e1	DrugDDI.d392.s14.e3	0
DrugDDI.d392.s14.e1	DrugDDI.d392.s14.e4	0
DrugDDI.d392.s14.e2	DrugDDI.d392.s14.e3	0
DrugDDI.d392.s14.e2	DrugDDI.d392.s14.e4	0
DrugDDI.d392.s14.e3	DrugDDI.d392.s14.e4	0
DrugDDI.d392.s15.e0	DrugDDI.d392.s15.e1	0
DrugDDI.d392.s16.e0	DrugDDI.d392.s16.e1	0
DrugDDI.d392.s18.e0	DrugDDI.d392.s18.e1	1
DrugDDI.d392.s18.e0	DrugDDI.d392.s18.e2	1
DrugDDI.d392.s18.e1	DrugDDI.d392.s18.e2	0
DrugDDI.d392.s23.e0	DrugDDI.d392.s23.e1	1
DrugDDI.d392.s23.e0	DrugDDI.d392.s23.e2	1
DrugDDI.d392.s23.e0	DrugDDI.d392.s23.e3	1
DrugDDI.d392.s23.e0	DrugDDI.d392.s23.e4	1
DrugDDI.d392.s23.e0	DrugDDI.d392.s23.e5	0
DrugDDI.d392.s23.e0	DrugDDI.d392.s23.e6	0
DrugDDI.d392.s23.e0	DrugDDI.d392.s23.e7	0
DrugDDI.d392.s23.e0	DrugDDI.d392.s23.e8	0
DrugDDI.d392.s23.e0	DrugDDI.d392.s23.e9	0
DrugDDI.d392.s23.e1	DrugDDI.d392.s23.e2	0
DrugDDI.d392.s23.e1	DrugDDI.d392.s23.e3	0
DrugDDI.d392.s23.e1	DrugDDI.d392.s23.e4	0
DrugDDI.d392.s23.e1	DrugDDI.d392.s23.e5	0
DrugDDI.d392.s23.e1	DrugDDI.d392.s23.e6	0
DrugDDI.d392.s23.e1	DrugDDI.d392.s23.e7	0
DrugDDI.d392.s23.e1	DrugDDI.d392.s23.e8	0
DrugDDI.d392.s23.e1	DrugDDI.d392.s23.e9	0
DrugDDI.d392.s23.e2	DrugDDI.d392.s23.e3	0
DrugDDI.d392.s23.e2	DrugDDI.d392.s23.e4	0
DrugDDI.d392.s23.e2	DrugDDI.d392.s23.e5	0
DrugDDI.d392.s23.e2	DrugDDI.d392.s23.e6	0
DrugDDI.d392.s23.e2	DrugDDI.d392.s23.e7	0
DrugDDI.d392.s23.e2	DrugDDI.d392.s23.e8	0
DrugDDI.d392.s23.e2	DrugDDI.d392.s23.e9	0
DrugDDI.d392.s23.e3	DrugDDI.d392.s23.e4	0
DrugDDI.d392.s23.e3	DrugDDI.d392.s23.e5	0
DrugDDI.d392.s23.e3	DrugDDI.d392.s23.e6	0
DrugDDI.d392.s23.e3	DrugDDI.d392.s23.e7	0
DrugDDI.d392.s23.e3	DrugDDI.d392.s23.e8	0
DrugDDI.d392.s23.e3	DrugDDI.d392.s23.e9	0
DrugDDI.d392.s23.e4	DrugDDI.d392.s23.e5	0
DrugDDI.d392.s23.e4	DrugDDI.d392.s23.e6	0
DrugDDI.d392.s23.e4	DrugDDI.d392.s23.e7	0
DrugDDI.d392.s23.e4	DrugDDI.d392.s23.e8	0
DrugDDI.d392.s23.e4	DrugDDI.d392.s23.e9	0
DrugDDI.d392.s23.e5	DrugDDI.d392.s23.e6	0
DrugDDI.d392.s23.e5	DrugDDI.d392.s23.e7	0
DrugDDI.d392.s23.e5	DrugDDI.d392.s23.e8	0
DrugDDI.d392.s23.e5	DrugDDI.d392.s23.e9	0
DrugDDI.d392.s23.e6	DrugDDI.d392.s23.e7	0
DrugDDI.d392.s23.e6	DrugDDI.d392.s23.e8	0
DrugDDI.d392.s23.e6	DrugDDI.d392.s23.e9	0
DrugDDI.d392.s23.e7	DrugDDI.d392.s23.e8	0
DrugDDI.d392.s23.e7	DrugDDI.d392.s23.e9	0
DrugDDI.d392.s23.e8	DrugDDI.d392.s23.e9	0
DrugDDI.d392.s24.e0	DrugDDI.d392.s24.e1	0
DrugDDI.d392.s24.e0	DrugDDI.d392.s24.e2	0
DrugDDI.d392.s24.e0	DrugDDI.d392.s24.e3	0
DrugDDI.d392.s24.e1	DrugDDI.d392.s24.e2	0
DrugDDI.d392.s24.e1	DrugDDI.d392.s24.e3	0
DrugDDI.d392.s24.e2	DrugDDI.d392.s24.e3	0
DrugDDI.d392.s26.e0	DrugDDI.d392.s26.e1	1
DrugDDI.d392.s26.e0	DrugDDI.d392.s26.e2	0
DrugDDI.d392.s26.e1	DrugDDI.d392.s26.e2	0
DrugDDI.d392.s27.e0	DrugDDI.d392.s27.e1	1
DrugDDI.d392.s27.e0	DrugDDI.d392.s27.e2	0
DrugDDI.d392.s27.e1	DrugDDI.d392.s27.e2	0
DrugDDI.d392.s28.e0	DrugDDI.d392.s28.e1	1
DrugDDI.d395.s1.e0	DrugDDI.d395.s1.e1	0
DrugDDI.d395.s1.e0	DrugDDI.d395.s1.e2	0
DrugDDI.d395.s1.e0	DrugDDI.d395.s1.e3	0
DrugDDI.d395.s1.e0	DrugDDI.d395.s1.e4	0
DrugDDI.d395.s1.e0	DrugDDI.d395.s1.e5	0
DrugDDI.d395.s1.e0	DrugDDI.d395.s1.e6	0
DrugDDI.d395.s1.e0	DrugDDI.d395.s1.e7	0
DrugDDI.d395.s1.e0	DrugDDI.d395.s1.e8	0
DrugDDI.d395.s1.e0	DrugDDI.d395.s1.e9	0
DrugDDI.d395.s1.e0	DrugDDI.d395.s1.e10	0
DrugDDI.d395.s1.e1	DrugDDI.d395.s1.e2	0
DrugDDI.d395.s1.e1	DrugDDI.d395.s1.e3	0
DrugDDI.d395.s1.e1	DrugDDI.d395.s1.e4	0
DrugDDI.d395.s1.e1	DrugDDI.d395.s1.e5	0
DrugDDI.d395.s1.e1	DrugDDI.d395.s1.e6	0
DrugDDI.d395.s1.e1	DrugDDI.d395.s1.e7	0
DrugDDI.d395.s1.e1	DrugDDI.d395.s1.e8	0
DrugDDI.d395.s1.e1	DrugDDI.d395.s1.e9	0
DrugDDI.d395.s1.e1	DrugDDI.d395.s1.e10	0
DrugDDI.d395.s1.e2	DrugDDI.d395.s1.e3	0
DrugDDI.d395.s1.e2	DrugDDI.d395.s1.e4	0
DrugDDI.d395.s1.e2	DrugDDI.d395.s1.e5	0
DrugDDI.d395.s1.e2	DrugDDI.d395.s1.e6	0
DrugDDI.d395.s1.e2	DrugDDI.d395.s1.e7	0
DrugDDI.d395.s1.e2	DrugDDI.d395.s1.e8	0
DrugDDI.d395.s1.e2	DrugDDI.d395.s1.e9	0
DrugDDI.d395.s1.e2	DrugDDI.d395.s1.e10	0
DrugDDI.d395.s1.e3	DrugDDI.d395.s1.e4	0
DrugDDI.d395.s1.e3	DrugDDI.d395.s1.e5	0
DrugDDI.d395.s1.e3	DrugDDI.d395.s1.e6	0
DrugDDI.d395.s1.e3	DrugDDI.d395.s1.e7	0
DrugDDI.d395.s1.e3	DrugDDI.d395.s1.e8	0
DrugDDI.d395.s1.e3	DrugDDI.d395.s1.e9	0
DrugDDI.d395.s1.e3	DrugDDI.d395.s1.e10	0
DrugDDI.d395.s1.e4	DrugDDI.d395.s1.e5	0
DrugDDI.d395.s1.e4	DrugDDI.d395.s1.e6	0
DrugDDI.d395.s1.e4	DrugDDI.d395.s1.e7	0
DrugDDI.d395.s1.e4	DrugDDI.d395.s1.e8	0
DrugDDI.d395.s1.e4	DrugDDI.d395.s1.e9	0
DrugDDI.d395.s1.e4	DrugDDI.d395.s1.e10	0
DrugDDI.d395.s1.e5	DrugDDI.d395.s1.e6	0
DrugDDI.d395.s1.e5	DrugDDI.d395.s1.e7	0
DrugDDI.d395.s1.e5	DrugDDI.d395.s1.e8	0
DrugDDI.d395.s1.e5	DrugDDI.d395.s1.e9	0
DrugDDI.d395.s1.e5	DrugDDI.d395.s1.e10	0
DrugDDI.d395.s1.e6	DrugDDI.d395.s1.e7	0
DrugDDI.d395.s1.e6	DrugDDI.d395.s1.e8	0
DrugDDI.d395.s1.e6	DrugDDI.d395.s1.e9	0
DrugDDI.d395.s1.e6	DrugDDI.d395.s1.e10	0
DrugDDI.d395.s1.e7	DrugDDI.d395.s1.e8	0
DrugDDI.d395.s1.e7	DrugDDI.d395.s1.e9	0
DrugDDI.d395.s1.e7	DrugDDI.d395.s1.e10	0
DrugDDI.d395.s1.e8	DrugDDI.d395.s1.e9	0
DrugDDI.d395.s1.e8	DrugDDI.d395.s1.e10	0
DrugDDI.d395.s1.e9	DrugDDI.d395.s1.e10	0
DrugDDI.d395.s2.e0	DrugDDI.d395.s2.e1	0
DrugDDI.d395.s2.e0	DrugDDI.d395.s2.e2	0
DrugDDI.d395.s2.e0	DrugDDI.d395.s2.e3	0
DrugDDI.d395.s2.e0	DrugDDI.d395.s2.e4	0
DrugDDI.d395.s2.e0	DrugDDI.d395.s2.e5	0
DrugDDI.d395.s2.e0	DrugDDI.d395.s2.e6	0
DrugDDI.d395.s2.e0	DrugDDI.d395.s2.e7	0
DrugDDI.d395.s2.e0	DrugDDI.d395.s2.e8	0
DrugDDI.d395.s2.e0	DrugDDI.d395.s2.e9	0
DrugDDI.d395.s2.e0	DrugDDI.d395.s2.e10	0
DrugDDI.d395.s2.e0	DrugDDI.d395.s2.e11	0
DrugDDI.d395.s2.e0	DrugDDI.d395.s2.e12	0
DrugDDI.d395.s2.e0	DrugDDI.d395.s2.e13	0
DrugDDI.d395.s2.e0	DrugDDI.d395.s2.e14	0
DrugDDI.d395.s2.e1	DrugDDI.d395.s2.e2	0
DrugDDI.d395.s2.e1	DrugDDI.d395.s2.e3	0
DrugDDI.d395.s2.e1	DrugDDI.d395.s2.e4	0
DrugDDI.d395.s2.e1	DrugDDI.d395.s2.e5	0
DrugDDI.d395.s2.e1	DrugDDI.d395.s2.e6	0
DrugDDI.d395.s2.e1	DrugDDI.d395.s2.e7	0
DrugDDI.d395.s2.e1	DrugDDI.d395.s2.e8	0
DrugDDI.d395.s2.e1	DrugDDI.d395.s2.e9	0
DrugDDI.d395.s2.e1	DrugDDI.d395.s2.e10	0
DrugDDI.d395.s2.e1	DrugDDI.d395.s2.e11	0
DrugDDI.d395.s2.e1	DrugDDI.d395.s2.e12	0
DrugDDI.d395.s2.e1	DrugDDI.d395.s2.e13	0
DrugDDI.d395.s2.e1	DrugDDI.d395.s2.e14	0
DrugDDI.d395.s2.e2	DrugDDI.d395.s2.e3	0
DrugDDI.d395.s2.e2	DrugDDI.d395.s2.e4	0
DrugDDI.d395.s2.e2	DrugDDI.d395.s2.e5	0
DrugDDI.d395.s2.e2	DrugDDI.d395.s2.e6	0
DrugDDI.d395.s2.e2	DrugDDI.d395.s2.e7	0
DrugDDI.d395.s2.e2	DrugDDI.d395.s2.e8	0
DrugDDI.d395.s2.e2	DrugDDI.d395.s2.e9	0
DrugDDI.d395.s2.e2	DrugDDI.d395.s2.e10	0
DrugDDI.d395.s2.e2	DrugDDI.d395.s2.e11	0
DrugDDI.d395.s2.e2	DrugDDI.d395.s2.e12	0
DrugDDI.d395.s2.e2	DrugDDI.d395.s2.e13	0
DrugDDI.d395.s2.e2	DrugDDI.d395.s2.e14	0
DrugDDI.d395.s2.e3	DrugDDI.d395.s2.e4	0
DrugDDI.d395.s2.e3	DrugDDI.d395.s2.e5	0
DrugDDI.d395.s2.e3	DrugDDI.d395.s2.e6	0
DrugDDI.d395.s2.e3	DrugDDI.d395.s2.e7	0
DrugDDI.d395.s2.e3	DrugDDI.d395.s2.e8	0
DrugDDI.d395.s2.e3	DrugDDI.d395.s2.e9	0
DrugDDI.d395.s2.e3	DrugDDI.d395.s2.e10	0
DrugDDI.d395.s2.e3	DrugDDI.d395.s2.e11	0
DrugDDI.d395.s2.e3	DrugDDI.d395.s2.e12	0
DrugDDI.d395.s2.e3	DrugDDI.d395.s2.e13	0
DrugDDI.d395.s2.e3	DrugDDI.d395.s2.e14	0
DrugDDI.d395.s2.e4	DrugDDI.d395.s2.e5	0
DrugDDI.d395.s2.e4	DrugDDI.d395.s2.e6	0
DrugDDI.d395.s2.e4	DrugDDI.d395.s2.e7	0
DrugDDI.d395.s2.e4	DrugDDI.d395.s2.e8	0
DrugDDI.d395.s2.e4	DrugDDI.d395.s2.e9	0
DrugDDI.d395.s2.e4	DrugDDI.d395.s2.e10	0
DrugDDI.d395.s2.e4	DrugDDI.d395.s2.e11	0
DrugDDI.d395.s2.e4	DrugDDI.d395.s2.e12	0
DrugDDI.d395.s2.e4	DrugDDI.d395.s2.e13	0
DrugDDI.d395.s2.e4	DrugDDI.d395.s2.e14	0
DrugDDI.d395.s2.e5	DrugDDI.d395.s2.e6	0
DrugDDI.d395.s2.e5	DrugDDI.d395.s2.e7	0
DrugDDI.d395.s2.e5	DrugDDI.d395.s2.e8	0
DrugDDI.d395.s2.e5	DrugDDI.d395.s2.e9	0
DrugDDI.d395.s2.e5	DrugDDI.d395.s2.e10	0
DrugDDI.d395.s2.e5	DrugDDI.d395.s2.e11	0
DrugDDI.d395.s2.e5	DrugDDI.d395.s2.e12	0
DrugDDI.d395.s2.e5	DrugDDI.d395.s2.e13	0
DrugDDI.d395.s2.e5	DrugDDI.d395.s2.e14	0
DrugDDI.d395.s2.e6	DrugDDI.d395.s2.e7	0
DrugDDI.d395.s2.e6	DrugDDI.d395.s2.e8	0
DrugDDI.d395.s2.e6	DrugDDI.d395.s2.e9	0
DrugDDI.d395.s2.e6	DrugDDI.d395.s2.e10	0
DrugDDI.d395.s2.e6	DrugDDI.d395.s2.e11	0
DrugDDI.d395.s2.e6	DrugDDI.d395.s2.e12	0
DrugDDI.d395.s2.e6	DrugDDI.d395.s2.e13	0
DrugDDI.d395.s2.e6	DrugDDI.d395.s2.e14	0
DrugDDI.d395.s2.e7	DrugDDI.d395.s2.e8	0
DrugDDI.d395.s2.e7	DrugDDI.d395.s2.e9	0
DrugDDI.d395.s2.e7	DrugDDI.d395.s2.e10	0
DrugDDI.d395.s2.e7	DrugDDI.d395.s2.e11	0
DrugDDI.d395.s2.e7	DrugDDI.d395.s2.e12	0
DrugDDI.d395.s2.e7	DrugDDI.d395.s2.e13	0
DrugDDI.d395.s2.e7	DrugDDI.d395.s2.e14	0
DrugDDI.d395.s2.e8	DrugDDI.d395.s2.e9	0
DrugDDI.d395.s2.e8	DrugDDI.d395.s2.e10	0
DrugDDI.d395.s2.e8	DrugDDI.d395.s2.e11	0
DrugDDI.d395.s2.e8	DrugDDI.d395.s2.e12	0
DrugDDI.d395.s2.e8	DrugDDI.d395.s2.e13	0
DrugDDI.d395.s2.e8	DrugDDI.d395.s2.e14	0
DrugDDI.d395.s2.e9	DrugDDI.d395.s2.e10	0
DrugDDI.d395.s2.e9	DrugDDI.d395.s2.e11	0
DrugDDI.d395.s2.e9	DrugDDI.d395.s2.e12	0
DrugDDI.d395.s2.e9	DrugDDI.d395.s2.e13	0
DrugDDI.d395.s2.e9	DrugDDI.d395.s2.e14	0
DrugDDI.d395.s2.e10	DrugDDI.d395.s2.e11	0
DrugDDI.d395.s2.e10	DrugDDI.d395.s2.e12	0
DrugDDI.d395.s2.e10	DrugDDI.d395.s2.e13	0
DrugDDI.d395.s2.e10	DrugDDI.d395.s2.e14	0
DrugDDI.d395.s2.e11	DrugDDI.d395.s2.e12	0
DrugDDI.d395.s2.e11	DrugDDI.d395.s2.e13	0
DrugDDI.d395.s2.e11	DrugDDI.d395.s2.e14	0
DrugDDI.d395.s2.e12	DrugDDI.d395.s2.e13	0
DrugDDI.d395.s2.e12	DrugDDI.d395.s2.e14	0
DrugDDI.d395.s2.e13	DrugDDI.d395.s2.e14	0
DrugDDI.d395.s3.e0	DrugDDI.d395.s3.e1	0
DrugDDI.d395.s3.e0	DrugDDI.d395.s3.e2	0
DrugDDI.d395.s3.e0	DrugDDI.d395.s3.e3	0
DrugDDI.d395.s3.e0	DrugDDI.d395.s3.e4	0
DrugDDI.d395.s3.e1	DrugDDI.d395.s3.e2	0
DrugDDI.d395.s3.e1	DrugDDI.d395.s3.e3	0
DrugDDI.d395.s3.e1	DrugDDI.d395.s3.e4	0
DrugDDI.d395.s3.e2	DrugDDI.d395.s3.e3	0
DrugDDI.d395.s3.e2	DrugDDI.d395.s3.e4	0
DrugDDI.d395.s3.e3	DrugDDI.d395.s3.e4	0
DrugDDI.d395.s5.e0	DrugDDI.d395.s5.e1	0
DrugDDI.d395.s5.e0	DrugDDI.d395.s5.e2	0
DrugDDI.d395.s5.e0	DrugDDI.d395.s5.e3	0
DrugDDI.d395.s5.e0	DrugDDI.d395.s5.e4	0
DrugDDI.d395.s5.e1	DrugDDI.d395.s5.e2	0
DrugDDI.d395.s5.e1	DrugDDI.d395.s5.e3	0
DrugDDI.d395.s5.e1	DrugDDI.d395.s5.e4	0
DrugDDI.d395.s5.e2	DrugDDI.d395.s5.e3	0
DrugDDI.d395.s5.e2	DrugDDI.d395.s5.e4	0
DrugDDI.d395.s5.e3	DrugDDI.d395.s5.e4	0
DrugDDI.d395.s7.e0	DrugDDI.d395.s7.e1	0
DrugDDI.d395.s7.e0	DrugDDI.d395.s7.e2	0
DrugDDI.d395.s7.e0	DrugDDI.d395.s7.e3	0
DrugDDI.d395.s7.e1	DrugDDI.d395.s7.e2	0
DrugDDI.d395.s7.e1	DrugDDI.d395.s7.e3	0
DrugDDI.d395.s7.e2	DrugDDI.d395.s7.e3	0
DrugDDI.d395.s8.e0	DrugDDI.d395.s8.e1	0
DrugDDI.d395.s8.e0	DrugDDI.d395.s8.e2	0
DrugDDI.d395.s8.e1	DrugDDI.d395.s8.e2	0
DrugDDI.d395.s10.e0	DrugDDI.d395.s10.e1	1
DrugDDI.d395.s10.e0	DrugDDI.d395.s10.e2	0
DrugDDI.d395.s10.e1	DrugDDI.d395.s10.e2	0
DrugDDI.d395.s11.e0	DrugDDI.d395.s11.e1	0
DrugDDI.d395.s11.e0	DrugDDI.d395.s11.e2	0
DrugDDI.d395.s11.e1	DrugDDI.d395.s11.e2	0
DrugDDI.d395.s13.e0	DrugDDI.d395.s13.e1	0
DrugDDI.d395.s13.e0	DrugDDI.d395.s13.e2	0
DrugDDI.d395.s13.e1	DrugDDI.d395.s13.e2	1
DrugDDI.d396.s0.e0	DrugDDI.d396.s0.e1	0
DrugDDI.d396.s0.e0	DrugDDI.d396.s0.e2	0
DrugDDI.d396.s0.e0	DrugDDI.d396.s0.e3	0
DrugDDI.d396.s0.e0	DrugDDI.d396.s0.e4	0
DrugDDI.d396.s0.e1	DrugDDI.d396.s0.e2	0
DrugDDI.d396.s0.e1	DrugDDI.d396.s0.e3	0
DrugDDI.d396.s0.e1	DrugDDI.d396.s0.e4	0
DrugDDI.d396.s0.e2	DrugDDI.d396.s0.e3	0
DrugDDI.d396.s0.e2	DrugDDI.d396.s0.e4	0
DrugDDI.d396.s0.e3	DrugDDI.d396.s0.e4	0
DrugDDI.d396.s1.e0	DrugDDI.d396.s1.e1	0
DrugDDI.d396.s1.e0	DrugDDI.d396.s1.e2	1
DrugDDI.d396.s1.e0	DrugDDI.d396.s1.e3	0
DrugDDI.d396.s1.e1	DrugDDI.d396.s1.e2	0
DrugDDI.d396.s1.e1	DrugDDI.d396.s1.e3	0
DrugDDI.d396.s1.e2	DrugDDI.d396.s1.e3	0
DrugDDI.d396.s2.e0	DrugDDI.d396.s2.e1	0
DrugDDI.d396.s3.e0	DrugDDI.d396.s3.e1	0
DrugDDI.d396.s4.e0	DrugDDI.d396.s4.e1	0
DrugDDI.d396.s4.e0	DrugDDI.d396.s4.e2	0
DrugDDI.d396.s4.e0	DrugDDI.d396.s4.e3	0
DrugDDI.d396.s4.e0	DrugDDI.d396.s4.e4	0
DrugDDI.d396.s4.e0	DrugDDI.d396.s4.e5	0
DrugDDI.d396.s4.e1	DrugDDI.d396.s4.e2	0
DrugDDI.d396.s4.e1	DrugDDI.d396.s4.e3	0
DrugDDI.d396.s4.e1	DrugDDI.d396.s4.e4	0
DrugDDI.d396.s4.e1	DrugDDI.d396.s4.e5	0
DrugDDI.d396.s4.e2	DrugDDI.d396.s4.e3	0
DrugDDI.d396.s4.e2	DrugDDI.d396.s4.e4	0
DrugDDI.d396.s4.e2	DrugDDI.d396.s4.e5	0
DrugDDI.d396.s4.e3	DrugDDI.d396.s4.e4	0
DrugDDI.d396.s4.e3	DrugDDI.d396.s4.e5	0
DrugDDI.d396.s4.e4	DrugDDI.d396.s4.e5	0
DrugDDI.d396.s5.e0	DrugDDI.d396.s5.e1	0
DrugDDI.d396.s5.e0	DrugDDI.d396.s5.e2	0
DrugDDI.d396.s5.e1	DrugDDI.d396.s5.e2	0
DrugDDI.d398.s0.e0	DrugDDI.d398.s0.e1	1
DrugDDI.d398.s1.e0	DrugDDI.d398.s1.e1	0
DrugDDI.d398.s1.e0	DrugDDI.d398.s1.e2	0
DrugDDI.d398.s1.e0	DrugDDI.d398.s1.e3	0
DrugDDI.d398.s1.e1	DrugDDI.d398.s1.e2	0
DrugDDI.d398.s1.e1	DrugDDI.d398.s1.e3	1
DrugDDI.d398.s1.e2	DrugDDI.d398.s1.e3	1
DrugDDI.d398.s3.e0	DrugDDI.d398.s3.e1	0
DrugDDI.d398.s3.e0	DrugDDI.d398.s3.e2	0
DrugDDI.d398.s3.e1	DrugDDI.d398.s3.e2	0
DrugDDI.d409.s0.e0	DrugDDI.d409.s0.e1	0
DrugDDI.d409.s0.e0	DrugDDI.d409.s0.e2	0
DrugDDI.d409.s0.e0	DrugDDI.d409.s0.e3	0
DrugDDI.d409.s0.e0	DrugDDI.d409.s0.e4	0
DrugDDI.d409.s0.e0	DrugDDI.d409.s0.e5	0
DrugDDI.d409.s0.e0	DrugDDI.d409.s0.e6	0
DrugDDI.d409.s0.e0	DrugDDI.d409.s0.e7	0
DrugDDI.d409.s0.e0	DrugDDI.d409.s0.e8	0
DrugDDI.d409.s0.e0	DrugDDI.d409.s0.e9	0
DrugDDI.d409.s0.e1	DrugDDI.d409.s0.e2	0
DrugDDI.d409.s0.e1	DrugDDI.d409.s0.e3	0
DrugDDI.d409.s0.e1	DrugDDI.d409.s0.e4	0
DrugDDI.d409.s0.e1	DrugDDI.d409.s0.e5	0
DrugDDI.d409.s0.e1	DrugDDI.d409.s0.e6	0
DrugDDI.d409.s0.e1	DrugDDI.d409.s0.e7	0
DrugDDI.d409.s0.e1	DrugDDI.d409.s0.e8	0
DrugDDI.d409.s0.e1	DrugDDI.d409.s0.e9	0
DrugDDI.d409.s0.e2	DrugDDI.d409.s0.e3	0
DrugDDI.d409.s0.e2	DrugDDI.d409.s0.e4	0
DrugDDI.d409.s0.e2	DrugDDI.d409.s0.e5	0
DrugDDI.d409.s0.e2	DrugDDI.d409.s0.e6	0
DrugDDI.d409.s0.e2	DrugDDI.d409.s0.e7	0
DrugDDI.d409.s0.e2	DrugDDI.d409.s0.e8	0
DrugDDI.d409.s0.e2	DrugDDI.d409.s0.e9	0
DrugDDI.d409.s0.e3	DrugDDI.d409.s0.e4	0
DrugDDI.d409.s0.e3	DrugDDI.d409.s0.e5	0
DrugDDI.d409.s0.e3	DrugDDI.d409.s0.e6	0
DrugDDI.d409.s0.e3	DrugDDI.d409.s0.e7	0
DrugDDI.d409.s0.e3	DrugDDI.d409.s0.e8	0
DrugDDI.d409.s0.e3	DrugDDI.d409.s0.e9	0
DrugDDI.d409.s0.e4	DrugDDI.d409.s0.e5	0
DrugDDI.d409.s0.e4	DrugDDI.d409.s0.e6	0
DrugDDI.d409.s0.e4	DrugDDI.d409.s0.e7	0
DrugDDI.d409.s0.e4	DrugDDI.d409.s0.e8	0
DrugDDI.d409.s0.e4	DrugDDI.d409.s0.e9	0
DrugDDI.d409.s0.e5	DrugDDI.d409.s0.e6	0
DrugDDI.d409.s0.e5	DrugDDI.d409.s0.e7	0
DrugDDI.d409.s0.e5	DrugDDI.d409.s0.e8	0
DrugDDI.d409.s0.e5	DrugDDI.d409.s0.e9	0
DrugDDI.d409.s0.e6	DrugDDI.d409.s0.e7	0
DrugDDI.d409.s0.e6	DrugDDI.d409.s0.e8	0
DrugDDI.d409.s0.e6	DrugDDI.d409.s0.e9	0
DrugDDI.d409.s0.e7	DrugDDI.d409.s0.e8	0
DrugDDI.d409.s0.e7	DrugDDI.d409.s0.e9	0
DrugDDI.d409.s0.e8	DrugDDI.d409.s0.e9	0
DrugDDI.d411.s0.e0	DrugDDI.d411.s0.e1	1
DrugDDI.d411.s1.e0	DrugDDI.d411.s1.e1	0
DrugDDI.d411.s1.e0	DrugDDI.d411.s1.e2	0
DrugDDI.d411.s1.e0	DrugDDI.d411.s1.e3	0
DrugDDI.d411.s1.e0	DrugDDI.d411.s1.e4	0
DrugDDI.d411.s1.e0	DrugDDI.d411.s1.e5	1
DrugDDI.d411.s1.e0	DrugDDI.d411.s1.e6	0
DrugDDI.d411.s1.e1	DrugDDI.d411.s1.e2	0
DrugDDI.d411.s1.e1	DrugDDI.d411.s1.e3	0
DrugDDI.d411.s1.e1	DrugDDI.d411.s1.e4	0
DrugDDI.d411.s1.e1	DrugDDI.d411.s1.e5	1
DrugDDI.d411.s1.e1	DrugDDI.d411.s1.e6	0
DrugDDI.d411.s1.e2	DrugDDI.d411.s1.e3	0
DrugDDI.d411.s1.e2	DrugDDI.d411.s1.e4	0
DrugDDI.d411.s1.e2	DrugDDI.d411.s1.e5	1
DrugDDI.d411.s1.e2	DrugDDI.d411.s1.e6	0
DrugDDI.d411.s1.e3	DrugDDI.d411.s1.e4	0
DrugDDI.d411.s1.e3	DrugDDI.d411.s1.e5	1
DrugDDI.d411.s1.e3	DrugDDI.d411.s1.e6	0
DrugDDI.d411.s1.e4	DrugDDI.d411.s1.e5	1
DrugDDI.d411.s1.e4	DrugDDI.d411.s1.e6	0
DrugDDI.d411.s1.e5	DrugDDI.d411.s1.e6	0
DrugDDI.d411.s3.e0	DrugDDI.d411.s3.e1	0
DrugDDI.d411.s4.e0	DrugDDI.d411.s4.e1	1
DrugDDI.d411.s6.e0	DrugDDI.d411.s6.e1	1
DrugDDI.d411.s6.e0	DrugDDI.d411.s6.e2	0
DrugDDI.d411.s6.e1	DrugDDI.d411.s6.e2	0
DrugDDI.d411.s7.e0	DrugDDI.d411.s7.e1	0
DrugDDI.d411.s7.e0	DrugDDI.d411.s7.e2	1
DrugDDI.d411.s7.e0	DrugDDI.d411.s7.e3	0
DrugDDI.d411.s7.e1	DrugDDI.d411.s7.e2	1
DrugDDI.d411.s7.e1	DrugDDI.d411.s7.e3	0
DrugDDI.d411.s7.e2	DrugDDI.d411.s7.e3	0
DrugDDI.d411.s8.e0	DrugDDI.d411.s8.e1	0
DrugDDI.d411.s8.e0	DrugDDI.d411.s8.e2	0
DrugDDI.d411.s8.e1	DrugDDI.d411.s8.e2	0
DrugDDI.d411.s9.e0	DrugDDI.d411.s9.e1	1
DrugDDI.d411.s9.e0	DrugDDI.d411.s9.e2	0
