annot,exactText,modality,statementType,drug1Lab,drug1Type,drug1Role,drug2Lab,drug2Type,drug2Role
urn:domeoclient:uuid:162F1620-4242-4BEF-B6CF-5968B754C196,"In a single-dose crossover study examining lansoprazole delayed-release capsules 30 mg and omeprazole 20 mg each administered alone and concomitantly with sucralfate 1 gram, absorption of the proton pump inhibitors was delayed and their bioavailability was reduced by 17% and 16%, respectively, when administered concomitantly with sucralfate. ",ncit:positive,ncit:quantitative,sucralfate,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,omeprazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:72FEC38A-882B-46DB-957F-06691CA3C4AE,"It is theoretically possible that lansoprazole may interfere with the absorption of other drugs where gastric pH is an important determinant of bioavailability (e.g., ketoconazole, ampicillin esters, iron salts, digoxin).",ncit:positive,ncit:Qualitative,lansoprazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,digoxin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:29FD1F33-9E15-44C9-A823-61CC96ADD643,"It is theoretically possible that lansoprazole may interfere with the absorption of other drugs where gastric pH is an important determinant of bioavailability (e.g., ketoconazole, ampicillin esters, iron salts, digoxin)",ncit:positive,ncit:Qualitative,lansoprazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,ketoconazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:0C12654D-F1AA-4FAE-8843-FBFF8814AC25,"lansoprazole delayed-release capsules substantially decreases the systemic concentrations of the HIV protease inhibitor atazanavir, ",ncit:positive,ncit:Qualitative,atazanavir,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,lansoprazole delayed-release capsules,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:3CBDCB01-3563-48D7-8EFB-22C1636BAE67,"In an open-label, single-arm, eight-day, pharmacokinetic study of 28 adult rheumatoid arthritis patients (who required the chronic use of 7.5 to 15 mg of methotrexate given weekly), administration of 7 days of naproxen 500 mg twice daily and lansoprazole delayed-release capsules 30 mg daily had no effect on the pharmacokinetics of methotrexate and 7-hydroxymethotrexate.",ncit:negative,ncit:quantitative,lansoprazole delayed-release capsules,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:precipitant-drug-of-interaction,7-hydroxymethotrexate.,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/metabolite,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:5E0AF4F7-EC19-4CBD-93BE-E54215621396,"It is theoretically possible that lansoprazole may interfere with the absorption of other drugs where gastric pH is an important determinant of bioavailability (e.g., ketoconazole, ampicillin esters, iron salts, digoxin)",ncit:positive,ncit:Qualitative,iron,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,lansoprazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:DC004676-53CA-4434-A3DA-20C91D4166A7,"When lansoprazole delayed-release capsules were administered concomitantly with theophylline (CYP1A2, CYP3A), a minor increase (10%) in the clearance of theophylline was seen. ",ncit:positive,ncit:quantitative,lansoprazole delayed-release capsules,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:precipitant-drug-of-interaction,theophylline,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:FAF17A85-465C-4DBC-85FE-A48DEADD92B4,"In an open-label, single-arm, eight-day, pharmacokinetic study of 28 adult rheumatoid arthritis patients (who required the chronic use of 7.5 to 15 mg of methotrexate given weekly), administration of 7 days of naproxen 500 mg twice daily and lansoprazole delayed-release capsules 30 mg daily had no effect on the pharmacokinetics of methotrexate and 7-hydroxymethotrexate",ncit:negative,ncit:quantitative,methotrexate,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,naproxen,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:B1D0B118-EA53-4571-AFA4-8281B0252E9B,"In an open-label, single-arm, eight-day, pharmacokinetic study of 28 adult rheumatoid arthritis patients (who required the chronic use of 7.5 to 15 mg of methotrexate given weekly), administration of 7 days of naproxen 500 mg twice daily and lansoprazole delayed-release capsules 30 mg daily had no effect on the pharmacokinetics of methotrexate and 7-hydroxymethotrexate.",ncit:negative,ncit:quantitative,methotrexate,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,lansoprazole delayed-release capsules,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:04EF641A-1135-45A8-A2A5-3162B0AB2E8A,"In a study of healthy subjects, co-administration of single or multiple 60 mg doses of lansoprazole delayed-release capsules and warfarin did not affect the pharmacokinetics of warfarin ",ncit:negative,ncit:quantitative,warfarin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,lansoprazole delayed-release capsules,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:46E913B1-45BC-45CC-B734-9C965FB8E765,"It is theoretically possible that lansoprazole delayed-release capsules and other PPIs may interfere with the absorption of other drugs where gastric pH is an important determinant of oral bioavailability (e.g., ampicillin esters, digoxin, iron salts, ketoconazole)",ncit:positive,ncit:Qualitative,lansoprazole delayed-release capsules,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:precipitant-drug-of-interaction,iron,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:16C079FF-E147-4762-98D5-72B22120266A,"It is theoretically possible that lansoprazole delayed-release capsules and other PPIs may interfere with the absorption of other drugs where gastric pH is an important determinant of oral bioavailability (e.g., ampicillin esters, digoxin, iron salts, ketoconazole)",ncit:positive,ncit:Qualitative,lansoprazole delayed-release capsules,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:precipitant-drug-of-interaction,ketoconazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:C27DD369-37E4-42E5-9F1C-763C9717960D,A minor increase (10%) in the clearance of theophylline was observed following the administration of lansoprazole delayed-release capsules concomitantly with theophylline,ncit:positive,ncit:quantitative,theophylline,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,lansoprazole delayed-release capsules,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:2DA81FAC-5FAF-4CB5-9A21-A2B6853779B8,"It is theoretically possible that lansoprazole delayed-release capsules and other PPIs may interfere with the absorption of other drugs where gastric pH is an important determinant of oral bioavailability (e.g., ampicillin esters, digoxin, iron salts, ketoconazole)",ncit:positive,ncit:Qualitative,ampicillin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,lansoprazole delayed-release capsules,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:A32087FE-862A-42FB-BFB6-E92368DFAD7E,Concomitant administration of lansoprazole and tacrolimus may increase whole blood levels of tacrolimus,ncit:positive,ncit:Qualitative,lansoprazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,tacrolimus,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:579CFDC0-7C0E-4858-83FB-607D2FCB5402,"Lansoprazole delayed-release capsules and other PPIs are likely to substantially decrease the systemic concentrations of the HIV protease inhibitor atazanavir,",ncit:positive,ncit:Qualitative,Lansoprazole delayed-release capsules,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:precipitant-drug-of-interaction,atazanavir,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:80D94EDA-BB59-4999-ACF1-6CA41C9E5C0E,"It is theoretically possible that lansoprazole delayed-release capsules and other PPIs may interfere with the absorption of other drugs where gastric pH is an important determinant of oral bioavailability (e.g., ampicillin esters, digoxin, iron salts, ketoconazole)",ncit:positive,ncit:Qualitative,digoxin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,lansoprazole delayed-release capsules,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:D110C3E4-83B1-41E3-88DA-3F23331919FE,Increased sensitivity to the effects of lithium (neurotoxicity) has been reported during concomitant verapamil-lithium therapy with either no change or an increase in serum lithium levels,ncit:positive,ncit:Qualitative,verapamil,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,lithium,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:36F06302-DF36-4A6D-BF27-AF69DD7B86B9,A decrease in metoprolol and propranolol clearance has been observed when either drug is administered concomitantly with verapamil,ncit:positive,ncit:Qualitative,metoprolol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,verapamil,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:ff495abf-5f25-4f26-adee-58b9054fba22,"Chronic verapamil treatment can increase serum digoxin levels by 50% to 75% during the first week of therapy, and this can result in digitalis toxicity. In patients with hepatic cirrhosis the influence of verapamil on digoxin pharmacokinetics is magnified. Verapamil may reduce total body clearance and extrarenal clearance of digitoxin by 27% and 29%, respectively. ",ncit:positive,ncit:quantitative,digoxin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,verapamil,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:1f9e2a7d-2168-48c6-b85e-76da734bbbb3,7.19 Phenobarbital Phenobarbital therapy may increase verapamil clearance. 7.20 Rifampin Therapy with rifampin may markedly reduce oral verapamil bioavailability. 7.21 Theophylline Verapamil may inhibit the clearance and increase the plasma levels of theophylline. ,ncit:positive,ncit:Qualitative,Phenobarbital,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,verapamil,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:3BE6E8E3-9140-410B-9949-8151B2438BEB,ncreased sensitivity to the effects of lithium (neurotoxicity) has been reported during concomitant verapamil-lithium therapy with either no change or an increase in serum lithium levels,ncit:negative,ncit:Qualitative,lithium,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,verapamil,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:c6f43390-ae76-4690-ae7a-40db34e5c3c9,"The absorption of verapamil can be reduced by the cyclophosphamide, oncovin, procarbazine, prednisone (COPP) and the vindesine, adriamycin, cisplatin (VAC) cytotoxic drug regimens. Concomitant administration of R-verapamil can decrease the clearance of paclitaxel. ",ncit:positive,ncit:Qualitative,prednisone,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,verapamil,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:C4A8B913-B9DF-4F55-A1DE-A32BD695EB11,Verapamil has been found to significantly inhibit ethanol elimination resulting in elevated blood ethanol concentrations that may prolong the intoxicating effects of alcohol,ncit:positive,ncit:Qualitative,Verapamil,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,ethanol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:E4505292-6DCC-4A68-A62B-E25961ECF68D,Concomitant administration of R-verapamil can decrease the clearance of paclitaxel.,ncit:positive,ncit:Qualitative,verapamil,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,paclitaxel,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:858D9DA0-485E-4555-B054-651B701C5036,"Clinically significant interactions have been reported with inhibitors of CYP3A4 (e.g., erythromycin, ritonavir) causing elevation of plasma levels of verapamil",ncit:positive,ncit:Qualitative,verapamil,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,ritonavir,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:F35EB2D1-9690-4A4E-B23E-182819B3ED1D,"However, the addition of verapamil has also resulted in the lowering of serum lithium levels in patients receiving chronic stable oral lithium",ncit:positive,ncit:Qualitative,lithium,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,verapamil,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:27707E0B-1375-45BB-A2A3-98F020450726,"Inducers of CYP3A4 (e.g., rifampin) have caused a lowering of plasma levels of verapamil.",ncit:positive,ncit:Qualitative,rifampin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,verapamil,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:fa818c9e-2294-42d3-94d2-3ae3709e6b10,"The absorption of verapamil can be reduced by the cyclophosphamide, oncovin, procarbazine, prednisone (COPP) and the vindesine, adriamycin, cisplatin (VAC) cytotoxic drug regimens. Concomitant administration of R-verapamil can decrease the clearance of paclitaxel. ",ncit:positive,ncit:Qualitative,cyclophosphamide,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,verapamil,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:447F6F2B-A317-477E-B4EA-0F97525C1311,Verapamil therapy may increase carbamazepine concentrations during combined therapy,ncit:positive,ncit:Qualitative,Verapamil,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,carbamazepine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
