z,Precipitant Type,Precipitant,Precipitant Annotator,Precipitant Span Start,Precipitant SpanEnd,Object Type,Object,Object Annotator,Metabolite,Object Span Start,Object Span End,Modality,Interaction Phrase Type,Interaction Phrase,Interaction Phrase Annotator,Interaction Phrase Span Start,Interaction Phrase Span End
package-insert-section-46.txt,Active ingredient,phenytoin ,consensus set annotator team,83,92,Active ingredient,paroxetine ,consensus set annotator team,,51,61,Positive,Quantitative,"When a single oral 30-mg dose of immediate-release paroxetine  was administered at phenytoin steady state (300 mg once daily for 14 days), paroxetine AUC and T were reduced (by an average of 50% and 35%, respectively) compared to immediate-release paroxetine administered alone.",consensus set annotator team,150,203
package-insert-section-46.txt,Active ingredient,paroxetine ,consensus set annotator team,365,375,Active ingredient,phenytoin ,consensus set annotator team,,335,344,Positive,Quantitative,"In a separate study, when a single oral 300-mg dose of phenytoin was administered at paroxetine steady state (30 mg once daily for 14 days), phenytoin AUC was slightly reduced (12% on average) compared to phenytoin administered alone.",consensus set annotator team,431,472
package-insert-section-47.txt,Active ingredient,paroxetine ,consensus set annotator team,445,455,Active ingredient,desipramine ,consensus set annotator team,,528,539,Positive,Quantitative,"In 1 study, daily dosing of immediate-release paroxetine  (20 mg once daily) under steady-state conditions increased single-dose desipramine (100 mg) Cmax, AUC, and T by an average of approximately 2-, 5-, and 3-fold, respectively.",consensus set annotator team,506,616
package-insert-section-47.txt,Active ingredient,paroxetine ,consensus set annotator team,752,762,Active ingredient,risperidone ,consensus set annotator team,,1024,1035,Positive,Quantitative,"In 1 study, daily dosing of paroxetine 20 mg in patients stabilized on risperidone (4 to 8 mg/day) increased mean plasma concentrations of risperidone approximately 4-fold, decreased 9-hydroxyrisperidone concentrations approximately 10%, and increased concentrations of the active moiety (the sum of risperidone plus 9-hydroxyrisperidone) approximately 1.4-fold.",consensus set annotator team,966,1085
package-insert-section-47.txt,Active ingredient,paroxetine ,consensus set annotator team,752,762,Active ingredient,risperidone ,consensus set annotator team,,863,874,Positive,Quantitative,"In 1 study, daily dosing of paroxetine 20 mg in patients stabilized on risperidone (4 to 8 mg/day) increased mean plasma concentrations of risperidone approximately 4-fold, decreased 9-hydroxyrisperidone concentrations approximately 10%, and increased concentrations of the active moiety (the sum of risperidone plus 9-hydroxyrisperidone) approximately 1.4-fold.",consensus set annotator team,823,895
package-insert-section-47.txt,Active ingredient,paroxetine ,consensus set annotator team,752,762,Metabolite,9-hydroxyrisperidone ,consensus set annotator team,risperidone ,907,927,Positive,Quantitative,"In 1 study, daily dosing of paroxetine 20 mg in patients stabilized on risperidone (4 to 8 mg/day) increased mean plasma concentrations of risperidone approximately 4-fold, decreased 9-hydroxyrisperidone concentrations approximately 10%, and increased concentrations of the active moiety (the sum of risperidone plus 9-hydroxyrisperidone) approximately 1.4-fold.",consensus set annotator team,897,960
package-insert-section-47.txt,Active ingredient,paroxetine ,consensus set annotator team,1273,1283,Active ingredient,atomoxetine ,consensus set annotator team,,1464,1475,Positive,Quantitative,"In healthy volunteers who were extensive metabolizers of CYP2D6, paroxetine 20 mg daily was given in combination with 20 mg atomoxetine every 12 hours.",consensus set annotator team,1464,1518
package-insert-section-47.txt,Active ingredient,paroxetine ,consensus set annotator team,1273,1283,Active ingredient,atomoxetine ,consensus set annotator team,,1403,1414,Positive,Quantitative,"In healthy volunteers who were extensive metabolizers of CYP2D6, paroxetine 20 mg daily was given in combination with 20 mg atomoxetine every 12 hours.",consensus set annotator team,1377,1456
package-insert-section-48.txt,Active ingredient,paroxetine ,consensus set annotator team,93,103,Active ingredient,terfenadine ,consensus set annotator team,,108,119,Negative,Qualitative,"An in vivo interaction study involving the coadministration under steady-state conditions of paroxetine and terfenadine, a substrate for  CYP3A4, revealed no effect of paroxetine on terfenadine pharmacokinetics.",consensus set annotator team,155,210
package-insert-section-49.txt,Active ingredient,paroxetine ,consensus set annotator team,133,143,Active ingredient,lithium ,consensus set annotator team,,148,155,Negative,Qualitative,A multiple-dose study with immediate-release paroxetine hydrochloride has shown that there is no pharmacokinetic interaction between paroxetine and lithium carbonate.,consensus set annotator team,94,124
package-insert-section-49.txt,Active ingredient,lithium ,consensus set annotator team,148,155,Active ingredient,paroxetine ,consensus set annotator team,,133,143,Negative,Qualitative,A multiple-dose study with immediate-release paroxetine hydrochloride has shown that there is no pharmacokinetic interaction between paroxetine and lithium carbonate.,consensus set annotator team,94,124
package-insert-section-5.txt,Active ingredient,ethanol ,consensus set annotator team,51,58,Metabolite,O-desmethylvenlafaxine ,consensus set annotator team,venlafaxine ,126,148,Negative,Qualitative,"7 DRUG INTERACTIONS

7.1 Alcohol

A single dose of ethanol (0.5 g/kg) had no effect on the pharmacokinetics of venlafaxine or O-desmethylvenlafaxine (ODV) when venlafaxine was administered at 150 mg/day in 15 healthy male subjects.",consensus set annotator team,74,107
package-insert-section-5.txt,Active ingredient,ethanol ,consensus set annotator team,51,58,Active ingredient,venlafaxine ,consensus set annotator team,,111,122,Negative,Qualitative,"7 DRUG INTERACTIONS

7.1 Alcohol

A single dose of ethanol (0.5 g/kg) had no effect on the pharmacokinetics of venlafaxine or O-desmethylvenlafaxine (ODV) when venlafaxine was administered at 150 mg/day in 15 healthy male subjects.",consensus set annotator team,74,107
package-insert-section-5.txt,Active ingredient,cimetidine ,consensus set annotator team,487,497,Active ingredient,venlafaxine ,consensus set annotator team,,502,513,Positive,Qualitative,"7.2 Cimetidine

Concomitant administration of cimetidine and venlafaxine in a steady-state study for both drugs resulted in inhibition of first-pass metabolism of venlafaxine in 18 healthy subjects.",consensus set annotator team,553,600
package-insert-section-5.txt,Active ingredient,cimetidine ,consensus set annotator team,487,497,Active ingredient,venlafaxine ,consensus set annotator team,,662,673,Positive,Quantitative,"7.2 Cimetidine

Concomitant administration of cimetidine and venlafaxine in a steady-state study for both drugs resulted in inhibition of first-pass metabolism of venlafaxine in 18 healthy subjects.",consensus set annotator team,704,794
package-insert-section-5.txt,Active ingredient,cimetidine ,consensus set annotator team,826,836,Metabolite,ODV ,consensus set annotator team,venlafaxine ,887,890,Negative,Qualitative,"However, coadministration of cimetidine had no apparent effect on the pharmacokinetics of ODV, which is present in much greater quantity in the circulation than venlafaxine.",consensus set annotator team,841,883
package-insert-section-5.txt,Active ingredient,diazepam ,consensus set annotator team,1556,1564,Active ingredient,venlafaxine ,consensus set annotator team,,1493,1504,Negative,Qualitative,"7.3 Diazepam

Under steady-state conditions for venlafaxine administered at 150 mg/day, a single 10 mg dose of diazepam did not appear to affect the pharmacokinetics of either venlafaxine or ODV in 18 healthy male subjects.",consensus set annotator team,1565,1610
package-insert-section-5.txt,Active ingredient,diazepam ,consensus set annotator team,1556,1564,Active ingredient,venlafaxine ,consensus set annotator team,,1621,1632,Negative,Qualitative,"7.3 Diazepam

Under steady-state conditions for venlafaxine administered at 150 mg/day, a single 10 mg dose of diazepam did not appear to affect the pharmacokinetics of either venlafaxine or ODV in 18 healthy male subjects.",consensus set annotator team,1565,1639
package-insert-section-5.txt,Active ingredient,diazepam ,consensus set annotator team,1556,1564,Metabolite,ODV ,consensus set annotator team,venlafaxine ,1636,1639,Negative,Qualitative,"7.3 Diazepam

Under steady-state conditions for venlafaxine administered at 150 mg/day, a single 10 mg dose of diazepam did not appear to affect the pharmacokinetics of either venlafaxine or ODV in 18 healthy male subjects.",consensus set annotator team,1565,1639
package-insert-section-5.txt,Active ingredient,Venlafaxine ,consensus set annotator team,1669,1680,Active ingredient,diazepam ,consensus set annotator team,,1737,1745,Negative,Qualitative,"Venlafaxine also did not have any effect on the pharmacokinetics of diazepam or its active metabolite, desmethyldiazepam, or affect the psychomotor and psychometric effects induced by diazepam.",consensus set annotator team,1686,1709
package-insert-section-5.txt,Active ingredient,Venlafaxine ,consensus set annotator team,1669,1680,Metabolite,desmethyldiazepam ,consensus set annotator team,diazepam ,1772,1789,Negative,Qualitative,"Venlafaxine also did not have any effect on the pharmacokinetics of diazepam or its active metabolite, desmethyldiazepam, or affect the psychomotor and psychometric effects induced by diazepam.",consensus set annotator team,1686,1709
package-insert-section-5.txt,Active ingredient,Venlafaxine ,consensus set annotator team,1881,1892,Active ingredient,haloperidol ,consensus set annotator team,,2131,2142,Positive,Quantitative,"7.4 Haloperidol

Venlafaxine administered under steady-state conditions at 150 mg/day in 24 healthy subjects decreased total oral-dose clearance (Cl/F) of a single 2 mg dose of haloperidol by 42%, which resulted in a 70% increase in haloperidol AUC.",consensus set annotator team,2143,2160
package-insert-section-5.txt,Active ingredient,Venlafaxine ,consensus set annotator team,1881,1892,Active ingredient,haloperidol ,consensus set annotator team,,2041,2052,Positive,Quantitative,"7.4 Haloperidol

Venlafaxine administered under steady-state conditions at 150 mg/day in 24 healthy subjects decreased total oral-dose clearance (Cl/F) of a single 2 mg dose of haloperidol by 42%, which resulted in a 70% increase in haloperidol AUC.",consensus set annotator team,2067,2112
